競馬場cd,_track,_距離帯,_脚質bin,日付,コース脚質バイアス
8,1,3.0,4.0,2024-04-28,0.20555555555555555
8,1,8.0,3.0,2024-04-28,0.3125
8,1,8.0,4.0,2024-04-28,0.15384615384615385
8,0,3.0,1.0,2024-04-28,0.2916666666666667
8,0,3.0,2.0,2024-04-28,0.27124183006535946
8,0,3.0,3.0,2024-04-28,0.2210242587601078
8,0,3.0,4.0,2024-04-28,0.1770573566084788
4,1,7.0,2.0,2024-05-04,0.26136363636363635
4,1,7.0,3.0,2024-05-04,0.3333333333333333
4,1,7.0,4.0,2024-05-04,0.25471698113207547
4,1,4.0,2.0,2024-05-04,0.29283489096573206
4,1,4.0,3.0,2024-05-04,0.2872727272727273
4,1,4.0,4.0,2024-05-04,0.20780856423173805
4,1,5.0,2.0,2024-05-04,0.3333333333333333
4,1,5.0,4.0,2024-05-04,0.24113475177304963
4,0,4.0,1.0,2024-05-04,0.35036496350364965
4,0,4.0,2.0,2024-05-04,0.33791208791208793
4,0,4.0,3.0,2024-05-04,0.2698706099815157
4,0,4.0,4.0,2024-05-04,0.22857142857142856
4,1,3.0,1.0,2024-05-04,0.1875
4,1,3.0,2.0,2024-05-04,0.30303030303030304
4,1,3.0,3.0,2024-05-04,0.2440944881889764
4,1,6.0,2.0,2024-05-04,0.3103448275862069
4,1,6.0,3.0,2024-05-04,0.26956521739130435
4,1,6.0,4.0,2024-05-04,0.2727272727272727
4,0,3.0,1.0,2024-05-04,0.35714285714285715
4,0,3.0,2.0,2024-05-04,0.3224043715846995
4,0,3.0,3.0,2024-05-04,0.2459016393442623
4,0,3.0,4.0,2024-05-04,0.18687872763419483
4,1,2.0,1.0,2024-05-04,0.225
4,1,2.0,2.0,2024-05-04,0.176056338028169
4,1,2.0,3.0,2024-05-04,0.20710059171597633
5,0,5.0,4.0,2024-05-04,0.2593984962406015
5,0,3.0,4.0,2024-05-04,0.20388349514563106
5,1,4.0,2.0,2024-05-04,0.2835820895522388
5,0,3.0,3.0,2024-05-04,0.26666666666666666
5,1,4.0,3.0,2024-05-04,0.29245283018867924
5,1,4.0,4.0,2024-05-04,0.27715030408340574
5,0,4.0,4.0,2024-05-04,0.2288512911843277
5,1,6.0,2.0,2024-05-04,0.18309859154929578
5,1,6.0,3.0,2024-05-04,0.37037037037037035
5,1,6.0,4.0,2024-05-04,0.30735930735930733
5,1,5.0,2.0,2024-05-04,0.29523809523809524
5,1,5.0,3.0,2024-05-04,0.375
5,1,5.0,4.0,2024-05-04,0.30434782608695654
5,0,4.0,2.0,2024-05-04,0.3065843621399177
5,0,4.0,3.0,2024-05-04,0.27945205479452057
8,0,5.0,2.0,2024-05-04,0.32653061224489793
8,0,5.0,3.0,2024-05-04,0.28662420382165604
8,0,5.0,4.0,2024-05-04,0.2191780821917808
8,0,3.0,1.0,2024-05-04,0.29069767441860467
8,0,3.0,2.0,2024-05-04,0.2715654952076677
8,0,3.0,3.0,2024-05-04,0.2236842105263158
8,0,3.0,4.0,2024-05-04,0.1748768472906404
8,1,5.0,3.0,2024-05-04,0.33962264150943394
8,1,5.0,4.0,2024-05-04,0.25773195876288657
8,0,4.0,1.0,2024-05-04,0.30422535211267604
8,0,4.0,2.0,2024-05-04,0.3125845737483085
8,0,4.0,3.0,2024-05-04,0.2476007677543186
8,0,4.0,4.0,2024-05-04,0.2011704462326262
8,1,6.0,2.0,2024-05-04,0.3
8,1,6.0,3.0,2024-05-04,0.36363636363636365
8,1,6.0,4.0,2024-05-04,0.2542955326460481
8,1,4.0,1.0,2024-05-04,0.32589285714285715
8,1,4.0,2.0,2024-05-04,0.2857142857142857
8,1,4.0,3.0,2024-05-04,0.288622754491018
8,1,4.0,4.0,2024-05-04,0.21405049396267836
4,1,3.0,1.0,2024-05-05,0.1836734693877551
4,1,3.0,2.0,2024-05-05,0.2912621359223301
4,1,3.0,3.0,2024-05-05,0.25
4,1,3.0,4.0,2024-05-05,0.20348837209302326
4,1,7.0,2.0,2024-05-05,0.26666666666666666
4,1,7.0,3.0,2024-05-05,0.3348623853211009
4,1,7.0,4.0,2024-05-05,0.25391849529780564
4,0,4.0,2.0,2024-05-05,0.3360655737704918
4,1,4.0,2.0,2024-05-05,0.29754601226993865
4,1,4.0,3.0,2024-05-05,0.2846975088967972
4,1,4.0,4.0,2024-05-05,0.20775969962453067
4,0,4.0,1.0,2024-05-05,0.35
4,0,4.0,3.0,2024-05-05,0.27090909090909093
4,0,4.0,4.0,2024-05-05,0.22686945500633712
4,1,2.0,1.0,2024-05-05,0.23170731707317074
4,1,2.0,2.0,2024-05-05,0.18181818181818182
4,1,2.0,3.0,2024-05-05,0.2046783625730994
4,1,2.0,4.0,2024-05-05,0.17647058823529413
4,1,5.0,1.0,2024-05-05,0.4
4,1,5.0,2.0,2024-05-05,0.3229166666666667
4,1,5.0,3.0,2024-05-05,0.3111111111111111
4,1,5.0,4.0,2024-05-05,0.24210526315789474
4,0,3.0,1.0,2024-05-05,0.3548387096774194
4,0,3.0,4.0,2024-05-05,0.18613861386138614
5,1,6.0,4.0,2024-05-05,0.30472103004291845
5,0,5.0,2.0,2024-05-05,0.2916666666666667
5,0,5.0,3.0,2024-05-05,0.30538922155688625
5,0,5.0,4.0,2024-05-05,0.25461254612546125
5,1,5.0,2.0,2024-05-05,0.3018867924528302
5,1,5.0,4.0,2024-05-05,0.30859375
5,1,4.0,2.0,2024-05-05,0.2832980972515856
5,0,4.0,2.0,2024-05-05,0.305327868852459
5,0,4.0,3.0,2024-05-05,0.27967257844474763
5,0,4.0,4.0,2024-05-05,0.22892635314995563
5,1,4.0,3.0,2024-05-05,0.2929427430093209
5,1,4.0,4.0,2024-05-05,0.27639484978540774
5,0,3.0,2.0,2024-05-05,0.3076923076923077
5,0,3.0,3.0,2024-05-05,0.26229508196721313
5,0,3.0,4.0,2024-05-05,0.19811320754716982
8,1,4.0,4.0,2024-05-05,0.21304347826086956
8,0,5.0,2.0,2024-05-05,0.32
8,0,5.0,3.0,2024-05-05,0.2875
8,0,5.0,4.0,2024-05-05,0.21875
8,1,6.0,2.0,2024-05-05,0.30120481927710846
8,1,6.0,3.0,2024-05-05,0.3630573248407643
8,1,6.0,4.0,2024-05-05,0.2534246575342466
8,1,4.0,1.0,2024-05-05,0.32599118942731276
8,1,4.0,2.0,2024-05-05,0.2907801418439716
8,1,4.0,3.0,2024-05-05,0.2863849765258216
8,1,3.0,2.0,2024-05-05,0.1553398058252427
8,1,3.0,3.0,2024-05-05,0.20253164556962025
8,1,3.0,4.0,2024-05-05,0.2032967032967033
8,0,4.0,1.0,2024-05-05,0.30446927374301674
8,0,4.0,2.0,2024-05-05,0.3129161118508655
8,0,4.0,3.0,2024-05-05,0.2481060606060606
8,0,4.0,4.0,2024-05-05,0.2014336917562724
4,1,4.0,1.0,2024-05-11,0.27007299270072993
4,0,3.0,3.0,2024-05-11,0.24361948955916474
4,0,4.0,2.0,2024-05-11,0.33604336043360433
4,0,4.0,3.0,2024-05-11,0.2715827338129496
4,0,4.0,4.0,2024-05-11,0.22778473091364204
4,1,2.0,3.0,2024-05-11,0.20809248554913296
4,1,2.0,4.0,2024-05-11,0.17419354838709677
4,1,4.0,2.0,2024-05-11,0.2930513595166163
4,1,4.0,3.0,2024-05-11,0.2869718309859155
4,1,4.0,4.0,2024-05-11,0.20915841584158415
4,1,5.0,2.0,2024-05-11,0.3333333333333333
4,1,5.0,3.0,2024-05-11,0.3076923076923077
4,1,5.0,4.0,2024-05-11,0.24315068493150685
4,0,3.0,1.0,2024-05-11,0.36075949367088606
4,0,3.0,2.0,2024-05-11,0.31805929919137466
4,0,3.0,4.0,2024-05-11,0.18627450980392157
5,0,5.0,3.0,2024-05-11,0.30357142857142855
5,1,5.0,3.0,2024-05-11,0.3783783783783784
5,0,4.0,2.0,2024-05-11,0.3067484662576687
5,0,5.0,2.0,2024-05-11,0.28865979381443296
5,0,5.0,4.0,2024-05-11,0.2564102564102564
5,1,6.0,2.0,2024-05-11,0.1917808219178082
5,1,6.0,4.0,2024-05-11,0.3021276595744681
5,1,4.0,2.0,2024-05-11,0.28210526315789475
5,1,4.0,3.0,2024-05-11,0.2938076416337286
5,1,4.0,4.0,2024-05-11,0.2766865926558497
5,0,4.0,3.0,2024-05-11,0.28222523744911804
5,0,4.0,4.0,2024-05-11,0.22839506172839505
8,0,5.0,2.0,2024-05-11,0.31683168316831684
8,0,5.0,4.0,2024-05-11,0.22466960352422907
8,1,5.0,1.0,2024-05-11,0.2
8,1,3.0,2.0,2024-05-11,0.15384615384615385
8,1,3.0,3.0,2024-05-11,0.2
8,1,3.0,4.0,2024-05-11,0.20430107526881722
8,1,5.0,2.0,2024-05-11,0.3333333333333333
8,1,5.0,3.0,2024-05-11,0.33640552995391704
8,1,5.0,4.0,2024-05-11,0.26
8,0,4.0,1.0,2024-05-11,0.3114754098360656
8,0,4.0,2.0,2024-05-11,0.3123359580052493
8,0,4.0,3.0,2024-05-11,0.24697110904007455
8,0,4.0,4.0,2024-05-11,0.19971570717839374
8,1,4.0,1.0,2024-05-11,0.32751091703056767
8,1,4.0,2.0,2024-05-11,0.2887323943661972
8,1,4.0,3.0,2024-05-11,0.2857142857142857
8,1,4.0,4.0,2024-05-11,0.21413276231263384
8,0,3.0,1.0,2024-05-11,0.2947976878612717
8,0,3.0,2.0,2024-05-11,0.2689873417721519
8,0,3.0,3.0,2024-05-11,0.22193211488250653
8,0,3.0,4.0,2024-05-11,0.17603911980440098
4,0,3.0,1.0,2024-05-12,0.35625
4,0,3.0,3.0,2024-05-12,0.2465437788018433
4,1,7.0,3.0,2024-05-12,0.3333333333333333
4,1,7.0,2.0,2024-05-12,0.26373626373626374
4,1,7.0,4.0,2024-05-12,0.25766871165644173
4,1,2.0,2.0,2024-05-12,0.18493150684931506
4,0,3.0,2.0,2024-05-12,0.3156498673740053
4,0,3.0,4.0,2024-05-12,0.1875
4,1,5.0,2.0,2024-05-12,0.33
4,1,5.0,3.0,2024-05-12,0.3114754098360656
4,1,5.0,4.0,2024-05-12,0.2440677966101695
4,0,4.0,1.0,2024-05-12,0.352112676056338
4,0,4.0,2.0,2024-05-12,0.33692722371967654
4,0,4.0,3.0,2024-05-12,0.2724014336917563
4,0,4.0,4.0,2024-05-12,0.22761194029850745
4,1,4.0,1.0,2024-05-12,0.2714285714285714
4,1,4.0,2.0,2024-05-12,0.2921686746987952
4,1,4.0,3.0,2024-05-12,0.28846153846153844
4,1,4.0,4.0,2024-05-12,0.20955882352941177
4,1,3.0,1.0,2024-05-12,0.19607843137254902
4,1,3.0,2.0,2024-05-12,0.28846153846153844
4,1,3.0,3.0,2024-05-12,0.24806201550387597
4,1,3.0,4.0,2024-05-12,0.20689655172413793
5,0,3.0,2.0,2024-05-12,0.32075471698113206
5,1,6.0,4.0,2024-05-12,0.29957805907172996
5,0,4.0,1.0,2024-05-12,0.2694300518134715
5,1,4.0,1.0,2024-05-12,0.3048780487804878
5,1,4.0,2.0,2024-05-12,0.28274428274428276
5,1,4.0,3.0,2024-05-12,0.29303547963206306
5,1,4.0,4.0,2024-05-12,0.2789518174133559
5,0,4.0,2.0,2024-05-12,0.30707070707070705
5,0,4.0,3.0,2024-05-12,0.28053691275167786
5,0,4.0,4.0,2024-05-12,0.22962313759859773
8,0,3.0,1.0,2024-05-12,0.2988505747126437
8,1,5.0,1.0,2024-05-12,0.21568627450980393
8,1,5.0,4.0,2024-05-12,0.25901639344262295
8,1,3.0,1.0,2024-05-12,0.16326530612244897
8,1,3.0,2.0,2024-05-12,0.1574074074074074
8,1,3.0,3.0,2024-05-12,0.20118343195266272
8,1,3.0,4.0,2024-05-12,0.203125
8,0,3.0,2.0,2024-05-12,0.27044025157232704
8,0,3.0,3.0,2024-05-12,0.2205128205128205
8,0,3.0,4.0,2024-05-12,0.17548076923076922
8,1,6.0,2.0,2024-05-12,0.30952380952380953
8,1,6.0,3.0,2024-05-12,0.3670886075949367
8,1,6.0,4.0,2024-05-12,0.2525597269624573
8,1,4.0,2.0,2024-05-12,0.28771929824561404
8,1,4.0,3.0,2024-05-12,0.2835648148148148
8,1,4.0,4.0,2024-05-12,0.21481481481481482
8,0,4.0,2.0,2024-05-12,0.3134715025906736
8,0,4.0,3.0,2024-05-12,0.24585635359116023
8,0,4.0,4.0,2024-05-12,0.1984626135569532
4,1,8.0,3.0,2024-05-18,0.2653061224489796
4,1,8.0,4.0,2024-05-18,0.23809523809523808
4,0,3.0,3.0,2024-05-18,0.24541284403669725
4,1,7.0,2.0,2024-05-18,0.2608695652173913
4,1,7.0,3.0,2024-05-18,0.32882882882882886
4,1,7.0,4.0,2024-05-18,0.256797583081571
4,1,5.0,1.0,2024-05-18,0.3870967741935484
4,1,5.0,2.0,2024-05-18,0.32673267326732675
4,1,4.0,2.0,2024-05-18,0.2912912912912913
4,1,4.0,3.0,2024-05-18,0.2874564459930314
4,1,4.0,4.0,2024-05-18,0.21001221001221002
4,0,4.0,1.0,2024-05-18,0.35664335664335667
4,0,4.0,2.0,2024-05-18,0.33602150537634407
4,0,4.0,3.0,2024-05-18,0.2743362831858407
4,0,4.0,4.0,2024-05-18,0.2267156862745098
4,1,2.0,1.0,2024-05-18,0.2289156626506024
4,1,2.0,3.0,2024-05-18,0.20689655172413793
4,1,2.0,4.0,2024-05-18,0.17197452229299362
4,1,5.0,3.0,2024-05-18,0.3155080213903743
4,1,5.0,4.0,2024-05-18,0.24496644295302014
4,1,3.0,1.0,2024-05-18,0.19230769230769232
4,1,3.0,2.0,2024-05-18,0.29906542056074764
4,1,3.0,3.0,2024-05-18,0.25190839694656486
4,1,3.0,4.0,2024-05-18,0.20224719101123595
4,0,3.0,1.0,2024-05-18,0.35185185185185186
4,0,3.0,2.0,2024-05-18,0.31746031746031744
4,0,3.0,4.0,2024-05-18,0.18568665377176016
4,1,3.0,1.0,2024-05-19,0.18867924528301888
4,1,3.0,2.0,2024-05-19,0.2962962962962963
4,1,3.0,3.0,2024-05-19,0.24812030075187969
4,1,3.0,4.0,2024-05-19,0.2011173184357542
4,0,4.0,1.0,2024-05-19,0.3541666666666667
4,1,7.0,2.0,2024-05-19,0.25806451612903225
4,1,7.0,3.0,2024-05-19,0.32599118942731276
4,1,7.0,4.0,2024-05-19,0.25825825825825827
4,1,6.0,2.0,2024-05-19,0.3050847457627119
4,1,6.0,3.0,2024-05-19,0.2672413793103448
4,1,6.0,4.0,2024-05-19,0.2681564245810056
4,0,3.0,3.0,2024-05-19,0.2437357630979499
4,1,4.0,1.0,2024-05-19,0.2676056338028169
4,1,4.0,2.0,2024-05-19,0.29289940828402367
4,1,4.0,3.0,2024-05-19,0.2867012089810017
4,1,4.0,4.0,2024-05-19,0.20944309927360774
4,0,3.0,2.0,2024-05-19,0.3151041666666667
4,0,3.0,4.0,2024-05-19,0.18250950570342206
4,1,2.0,1.0,2024-05-19,0.2261904761904762
4,1,2.0,2.0,2024-05-19,0.1891891891891892
4,1,2.0,3.0,2024-05-19,0.20903954802259886
4,1,2.0,4.0,2024-05-19,0.175
4,0,4.0,2.0,2024-05-19,0.3342245989304813
4,0,4.0,3.0,2024-05-19,0.2754385964912281
4,0,4.0,4.0,2024-05-19,0.2258852258852259
5,1,8.0,2.0,2024-06-01,0.25
5,1,8.0,3.0,2024-06-01,0.313953488372093
5,1,8.0,4.0,2024-06-01,0.26548672566371684
5,1,5.0,3.0,2024-06-01,0.3763440860215054
5,1,5.0,4.0,2024-06-01,0.311284046692607
5,0,3.0,3.0,2024-06-01,0.25806451612903225
5,0,3.0,4.0,2024-06-01,0.19444444444444445
5,1,4.0,1.0,2024-06-01,0.30303030303030304
5,1,6.0,2.0,2024-06-01,0.18666666666666668
5,1,6.0,4.0,2024-06-01,0.29831932773109243
5,1,4.0,2.0,2024-06-01,0.2842323651452282
5,1,4.0,3.0,2024-06-01,0.2928104575163399
5,1,4.0,4.0,2024-06-01,0.27946127946127947
5,0,4.0,2.0,2024-06-01,0.3073852295409182
5,0,4.0,3.0,2024-06-01,0.2782956058588549
5,0,4.0,1.0,2024-06-01,0.26804123711340205
5,0,4.0,4.0,2024-06-01,0.22996515679442509
8,0,4.0,2.0,2024-06-01,0.31505102040816324
8,1,6.0,3.0,2024-06-01,0.36477987421383645
8,1,6.0,4.0,2024-06-01,0.24915824915824916
8,1,4.0,2.0,2024-06-01,0.2874564459930314
8,1,4.0,3.0,2024-06-01,0.28325688073394495
8,1,4.0,4.0,2024-06-01,0.21533613445378152
8,0,4.0,1.0,2024-06-01,0.3172043010752688
8,0,4.0,3.0,2024-06-01,0.24635036496350365
8,0,4.0,4.0,2024-06-01,0.19613259668508287
8,1,5.0,1.0,2024-06-01,0.22641509433962265
8,1,5.0,2.0,2024-06-01,0.328
8,1,5.0,3.0,2024-06-01,0.33636363636363636
8,1,5.0,4.0,2024-06-01,0.25483870967741934
8,0,3.0,1.0,2024-06-01,0.2937853107344633
8,0,3.0,2.0,2024-06-01,0.26299694189602446
8,0,3.0,3.0,2024-06-01,0.22388059701492538
8,0,3.0,4.0,2024-06-01,0.17523364485981308
5,0,5.0,3.0,2024-06-02,0.30177514792899407
5,0,5.0,4.0,2024-06-02,0.25547445255474455
5,1,5.0,3.0,2024-06-02,0.37433155080213903
5,1,5.0,4.0,2024-06-02,0.31800766283524906
5,0,4.0,1.0,2024-06-02,0.26903553299492383
5,1,4.0,1.0,2024-06-02,0.30120481927710846
5,1,4.0,2.0,2024-06-02,0.2824742268041237
5,1,4.0,3.0,2024-06-02,0.2927461139896373
5,1,4.0,4.0,2024-06-02,0.2795969773299748
5,0,4.0,2.0,2024-06-02,0.30495049504950494
5,0,4.0,3.0,2024-06-02,0.2768211920529801
5,0,4.0,4.0,2024-06-02,0.22896790980052037
8,1,8.0,3.0,2024-06-02,0.32
8,1,8.0,4.0,2024-06-02,0.14814814814814814
8,0,4.0,1.0,2024-06-02,0.3190348525469169
8,0,5.0,2.0,2024-06-02,0.3137254901960784
8,0,5.0,4.0,2024-06-02,0.2264957264957265
8,0,4.0,2.0,2024-06-02,0.3147914032869785
8,0,4.0,3.0,2024-06-02,0.24616771866546439
8,0,4.0,4.0,2024-06-02,0.1943874058863792
8,1,3.0,2.0,2024-06-02,0.15315315315315314
8,1,3.0,3.0,2024-06-02,0.2046783625730994
8,1,3.0,4.0,2024-06-02,0.20304568527918782
8,1,5.0,2.0,2024-06-02,0.34375
8,1,5.0,3.0,2024-06-02,0.33480176211453744
8,1,5.0,4.0,2024-06-02,0.24382716049382716
8,0,3.0,1.0,2024-06-02,0.29608938547486036
8,0,3.0,2.0,2024-06-02,0.2628398791540785
8,0,3.0,3.0,2024-06-02,0.22277227722772278
8,0,3.0,4.0,2024-06-02,0.17633410672853828
8,1,4.0,1.0,2024-06-02,0.32608695652173914
8,1,4.0,2.0,2024-06-02,0.2896551724137931
8,1,4.0,3.0,2024-06-02,0.2819634703196347
8,1,4.0,4.0,2024-06-02,0.21644120707596254
2,0,2.0,1.0,2024-06-08,0.4186046511627907
2,0,4.0,1.0,2024-06-08,0.44594594594594594
2,1,5.0,2.0,2024-06-08,0.13043478260869565
2,1,5.0,3.0,2024-06-08,0.27722772277227725
2,1,5.0,4.0,2024-06-08,0.2857142857142857
2,0,2.0,2.0,2024-06-08,0.37735849056603776
2,0,2.0,3.0,2024-06-08,0.26804123711340205
2,0,2.0,4.0,2024-06-08,0.19047619047619047
2,1,6.0,3.0,2024-06-08,0.24242424242424243
2,1,6.0,4.0,2024-06-08,0.35185185185185186
2,1,4.0,2.0,2024-06-08,0.18181818181818182
2,1,4.0,3.0,2024-06-08,0.22297297297297297
2,1,4.0,4.0,2024-06-08,0.20786516853932585
2,1,3.0,1.0,2024-06-08,0.26595744680851063
2,1,3.0,2.0,2024-06-08,0.2894736842105263
2,1,3.0,3.0,2024-06-08,0.2653061224489796
2,1,3.0,4.0,2024-06-08,0.21159420289855072
2,0,4.0,2.0,2024-06-08,0.2752808988764045
2,0,4.0,3.0,2024-06-08,0.30711610486891383
2,0,4.0,4.0,2024-06-08,0.2704714640198511
5,1,8.0,3.0,2024-06-08,0.3146067415730337
5,1,8.0,4.0,2024-06-08,0.26495726495726496
5,1,4.0,1.0,2024-06-08,0.2994011976047904
5,1,4.0,3.0,2024-06-08,0.2936610608020699
5,0,5.0,4.0,2024-06-08,0.2572463768115942
5,1,4.0,4.0,2024-06-08,0.27903091060985796
5,0,4.0,3.0,2024-06-08,0.2777777777777778
5,1,6.0,2.0,2024-06-08,0.18421052631578946
5,1,6.0,3.0,2024-06-08,0.36764705882352944
5,1,6.0,4.0,2024-06-08,0.2987551867219917
5,0,4.0,2.0,2024-06-08,0.3037475345167653
8,0,3.0,1.0,2024-06-08,0.292817679558011
8,0,3.0,2.0,2024-06-08,0.2656716417910448
8,0,3.0,3.0,2024-06-08,0.22413793103448276
8,0,3.0,4.0,2024-06-08,0.1735159817351598
8,1,3.0,1.0,2024-06-08,0.16
8,1,3.0,2.0,2024-06-08,0.1504424778761062
8,1,3.0,3.0,2024-06-08,0.2033898305084746
8,1,3.0,4.0,2024-06-08,0.205
8,1,6.0,2.0,2024-06-08,0.3103448275862069
8,1,6.0,3.0,2024-06-08,0.3558282208588957
8,1,6.0,4.0,2024-06-08,0.2508250825082508
8,0,5.0,2.0,2024-06-08,0.308411214953271
8,0,5.0,3.0,2024-06-08,0.2839506172839506
8,0,5.0,4.0,2024-06-08,0.22594142259414227
8,1,5.0,2.0,2024-06-08,0.34108527131782945
8,1,5.0,3.0,2024-06-08,0.3347826086956522
8,1,5.0,4.0,2024-06-08,0.24846625766871167
8,1,4.0,1.0,2024-06-08,0.329004329004329
8,1,4.0,2.0,2024-06-08,0.2891566265060241
8,1,4.0,3.0,2024-06-08,0.28295454545454546
8,1,4.0,4.0,2024-06-08,0.2157676348547718
8,0,4.0,1.0,2024-06-08,0.3201058201058201
8,0,4.0,2.0,2024-06-08,0.31389578163771714
8,0,4.0,3.0,2024-06-08,0.24466192170818504
8,0,4.0,4.0,2024-06-08,0.19581363943281566
2,1,6.0,3.0,2024-06-09,0.2647058823529412
2,1,6.0,4.0,2024-06-09,0.3275862068965517
2,1,5.0,2.0,2024-06-09,0.13725490196078433
2,1,5.0,3.0,2024-06-09,0.28431372549019607
2,1,5.0,4.0,2024-06-09,0.28378378378378377
2,0,2.0,2.0,2024-06-09,0.3761467889908257
2,0,2.0,3.0,2024-06-09,0.27450980392156865
2,0,2.0,4.0,2024-06-09,0.18823529411764706
2,1,4.0,3.0,2024-06-09,0.2236842105263158
2,1,4.0,4.0,2024-06-09,0.20555555555555555
2,1,3.0,1.0,2024-06-09,0.2604166666666667
2,1,3.0,2.0,2024-06-09,0.2911392405063291
2,1,3.0,3.0,2024-06-09,0.2633333333333333
2,1,3.0,4.0,2024-06-09,0.21367521367521367
2,0,4.0,1.0,2024-06-09,0.44871794871794873
2,0,4.0,2.0,2024-06-09,0.2692307692307692
2,0,4.0,3.0,2024-06-09,0.3018181818181818
2,0,4.0,4.0,2024-06-09,0.26894865525672373
5,1,6.0,4.0,2024-06-09,0.2975206611570248
5,1,5.0,4.0,2024-06-09,0.3193916349809886
5,0,5.0,3.0,2024-06-09,0.3
5,0,5.0,4.0,2024-06-09,0.25448028673835127
5,0,4.0,2.0,2024-06-09,0.3045186640471513
5,0,4.0,3.0,2024-06-09,0.2789473684210526
5,0,4.0,4.0,2024-06-09,0.23017241379310344
5,1,4.0,3.0,2024-06-09,0.2952503209242619
5,1,4.0,2.0,2024-06-09,0.28105906313645623
5,1,4.0,4.0,2024-06-09,0.27906976744186046
8,1,7.0,4.0,2024-06-09,0.23076923076923078
8,1,4.0,1.0,2024-06-09,0.3261802575107296
8,1,4.0,2.0,2024-06-09,0.288135593220339
8,1,4.0,3.0,2024-06-09,0.28170594837261503
8,1,4.0,4.0,2024-06-09,0.2163265306122449
8,1,6.0,3.0,2024-06-09,0.35542168674698793
8,1,6.0,4.0,2024-06-09,0.2532467532467532
8,0,3.0,1.0,2024-06-09,0.2896174863387978
8,0,3.0,2.0,2024-06-09,0.26548672566371684
8,0,3.0,3.0,2024-06-09,0.22384428223844283
8,0,3.0,4.0,2024-06-09,0.1746031746031746
8,0,4.0,1.0,2024-06-09,0.31842105263157894
8,0,4.0,2.0,2024-06-09,0.31425091352009743
8,0,4.0,3.0,2024-06-09,0.24493392070484582
8,0,4.0,4.0,2024-06-09,0.19453697534976683
8,1,3.0,1.0,2024-06-09,0.1509433962264151
8,1,3.0,2.0,2024-06-09,0.15517241379310345
8,1,3.0,3.0,2024-06-09,0.20555555555555555
8,1,3.0,4.0,2024-06-09,0.20689655172413793
2,0,4.0,2.0,2024-06-15,0.266304347826087
2,0,2.0,1.0,2024-06-15,0.4318181818181818
2,0,2.0,2.0,2024-06-15,0.3783783783783784
2,0,2.0,4.0,2024-06-15,0.1839080459770115
2,1,5.0,2.0,2024-06-15,0.12962962962962962
2,1,5.0,3.0,2024-06-15,0.2912621359223301
2,1,4.0,2.0,2024-06-15,0.18518518518518517
2,1,4.0,3.0,2024-06-15,0.22077922077922077
2,1,4.0,4.0,2024-06-15,0.20441988950276244
2,0,2.0,3.0,2024-06-15,0.2803738317757009
2,1,3.0,1.0,2024-06-15,0.2755102040816326
2,1,5.0,4.0,2024-06-15,0.28104575163398693
2,1,3.0,2.0,2024-06-15,0.29918032786885246
2,1,3.0,3.0,2024-06-15,0.2607260726072607
2,1,3.0,4.0,2024-06-15,0.21067415730337077
2,0,4.0,1.0,2024-06-15,0.45569620253164556
2,0,4.0,3.0,2024-06-15,0.3007246376811594
2,0,4.0,4.0,2024-06-15,0.2669902912621359
5,0,5.0,3.0,2024-06-15,0.2982456140350877
5,0,5.0,4.0,2024-06-15,0.2526690391459075
5,0,3.0,4.0,2024-06-15,0.1926605504587156
5,1,6.0,4.0,2024-06-15,0.2962962962962963
5,1,4.0,1.0,2024-06-15,0.2976190476190476
5,1,4.0,3.0,2024-06-15,0.29336734693877553
5,1,4.0,4.0,2024-06-15,0.27956989247311825
5,0,4.0,3.0,2024-06-15,0.2795275590551181
5,0,4.0,4.0,2024-06-15,0.23083475298126066
8,1,8.0,2.0,2024-06-15,0.25
8,1,8.0,3.0,2024-06-15,0.3269230769230769
8,1,8.0,4.0,2024-06-15,0.15789473684210525
8,0,5.0,2.0,2024-06-15,0.3119266055045872
8,0,5.0,3.0,2024-06-15,0.27976190476190477
8,0,5.0,4.0,2024-06-15,0.22821576763485477
8,0,4.0,2.0,2024-06-15,0.3155339805825243
8,0,4.0,3.0,2024-06-15,0.24430823117338005
8,0,4.0,4.0,2024-06-15,0.19510582010582012
8,1,5.0,1.0,2024-06-15,0.2222222222222222
8,1,5.0,2.0,2024-06-15,0.3484848484848485
8,1,5.0,3.0,2024-06-15,0.32905982905982906
8,1,5.0,4.0,2024-06-15,0.24545454545454545
8,1,6.0,1.0,2024-06-15,0.23333333333333334
8,1,6.0,2.0,2024-06-15,0.32222222222222224
8,1,6.0,3.0,2024-06-15,0.35502958579881655
8,1,6.0,4.0,2024-06-15,0.24920127795527156
8,1,4.0,1.0,2024-06-15,0.3291139240506329
8,1,4.0,2.0,2024-06-15,0.2897822445561139
8,1,4.0,3.0,2024-06-15,0.2823920265780731
8,1,4.0,4.0,2024-06-15,0.21435793731041455
8,0,3.0,2.0,2024-06-15,0.2614942528735632
8,0,3.0,3.0,2024-06-15,0.22511848341232227
8,0,3.0,4.0,2024-06-15,0.1767337807606264
2,0,2.0,1.0,2024-06-16,0.4444444444444444
2,0,2.0,2.0,2024-06-16,0.375
2,0,2.0,3.0,2024-06-16,0.2777777777777778
2,0,2.0,4.0,2024-06-16,0.18181818181818182
2,1,4.0,2.0,2024-06-16,0.18823529411764706
