母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
Katina K,8,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,6.25
Kerry's Dream,17,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.0,0.2727272727272727,0.1875,0.0,,0.08333333333333333,0.25,6.470588235294118
Key Is to Win,14,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.0,0.16666666666666666,0.14285714285714285,,,0.0,0.0,6.142857142857143
Kitten's Peak,40,0.075,0.15,0.275,0.0,0.07894736842105263,0.075,,,0.06451612903225806,0.16666666666666666,5.9
Kitten's Roar,8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,7.625
La Cloche,21,0.0,0.14285714285714285,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476190476190476
La Collina,14,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.25,,0.25,0.0,7.928571428571429
La Sombre,5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,10.0
Lady of Akita,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.14285714285714285,0.0,,0.0,0.25,8.777777777777779
Lap of Luxury,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.0,0.4,0.0,,0.4,,5.333333333333333
Last Pearl,5,0.4,0.4,0.4,0.25,1.0,0.5,0.0,,0.5,,5.4
Laudation,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.3333333333333333,0.25,0.0,,0.16666666666666666,0.0,6.857142857142857
Leaning Tower,9,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.0,0.0,,0.2857142857142857,0.5,0.0,4.777777777777778
Lee Ann W,14,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.0,0.16666666666666666,0.3333333333333333,0.0,,0.1,1.0,6.642857142857143
Lemonlime,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.571428571428571
Liberated,8,0.25,0.25,0.25,0.0,0.3333333333333333,,0.25,,0.2857142857142857,0.0,7.625
Life Well Lived,6,0.16666666666666666,0.3333333333333333,0.6666666666666666,,0.16666666666666666,0.0,0.3333333333333333,,0.25,0.0,3.1666666666666665
Light the Sky,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,,10.2
Lighthouse Bay,10,0.1,0.2,0.2,0.0,0.125,0.1111111111111111,0.0,,0.14285714285714285,0.0,7.2
Lily's Spark,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,4.666666666666667
Limonar,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.5
Lindy,16,0.1875,0.375,0.5,0.0,0.2,0.1875,,,0.25,0.0,5.1875
Line Ahead,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,,0.14285714285714285,,,0.0,0.0,7.285714285714286
Little Miss Muffet,31,0.1935483870967742,0.3225806451612903,0.3870967741935484,0.20689655172413793,0.0,0.09090909090909091,0.2631578947368421,0.0,0.15,0.16666666666666666,5.903225806451613
Livorno,11,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.125,0.0,,0.09090909090909091,,0.16666666666666666,0.0,5.454545454545454
Lonrach,6,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,8.5
Lookalike,7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.857142857142858
Loramateal,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.5
Loure,20,0.15,0.2,0.4,0.0,0.3,0.6666666666666666,0.06666666666666667,0.0,0.08333333333333333,0.4,7.15
Love Ava Love,6,0.5,0.5,0.5,,0.5,0.6666666666666666,0.3333333333333333,,0.4,1.0,2.6666666666666665
Love and Pride,20,0.15,0.4,0.55,0.0,0.17647058823529413,,0.15,,0.21428571428571427,0.0,4.8
Lovetorn,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.14285714285714285,,0.16666666666666666,0.0,0.0,0.0,6.571428571428571
Luster,6,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,11.0
Mad About You,7,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,,0.8333333333333334,0.0,,0.6,1.0,2.4285714285714284
Magic Potion,10,0.3,0.3,0.3,0.3,,0.3,,,0.375,,6.6
Majestic Dancer,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.2
Malibu Pier,16,0.125,0.25,0.4375,,0.125,,0.125,,0.0,0.3333333333333333,5.875
Maltese Googol,20,0.05,0.2,0.25,0.0,0.05263157894736842,0.0,0.07692307692307693,0.0,0.08333333333333333,0.0,8.9
Mane Princess,14,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.0,0.08333333333333333,0.07692307692307693,0.0,,0.16666666666666666,0.0,6.928571428571429
Maralika,5,0.4,0.4,0.4,0.0,0.5,0.0,0.6666666666666666,,0.6666666666666666,0.0,4.4
Mare and Cher,16,0.125,0.1875,0.1875,,0.125,0.14285714285714285,0.0,,0.18181818181818182,0.0,7.1875
Maria's Dance,22,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.25,0.5,0.2727272727272727,,,0.3157894736842105,,5.409090909090909
Mary's Follies,13,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.0,0.7,,0.5384615384615384,,0.4444444444444444,0.5,4.384615384615385
Masaya,11,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,,,0.0,0.0,9.272727272727273
Mayoress,10,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,8.8
Media Madness,15,0.13333333333333333,0.26666666666666666,0.4666666666666667,,0.13333333333333333,0.13333333333333333,,,0.0,0.5,5.933333333333334
Meets Expectations,13,0.23076923076923078,0.46153846153846156,0.6923076923076923,,0.23076923076923078,0.23076923076923078,,,0.2727272727272727,,3.923076923076923
Melanippe,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.25,0.0,,0.25,,7.166666666666667
Meliora,23,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.25,6.956521739130435
Melody Maiden,5,0.2,0.2,0.2,0.25,0.0,,0.2,,0.3333333333333333,0.0,6.4
Memories for Us,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,,,0.0,0.25,0.0,0.25,7.888888888888889
Mer de Corail,5,0.6,0.6,0.6,0.6,,0.6,,,0.5,1.0,3.8
Middle Club,15,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.3076923076923077,0.0,0.25,0.2857142857142857,,0.3333333333333333,0.0,5.2
Midnight Visit,15,0.06666666666666667,0.26666666666666666,0.4,0.0,0.07142857142857142,,0.06666666666666667,,0.14285714285714285,0.0,7.0
Minks Aprise,7,0.2857142857142857,0.42857142857142855,0.42857142857142855,,0.2857142857142857,0.2857142857142857,,,0.2,0.0,6.0
Minny's Niece,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,,0.1111111111111111,0.14285714285714285,0.0,,0.5,0.0,8.222222222222221
Miss Emilia,7,0.0,0.2857142857142857,0.2857142857142857,,0.0,,0.0,0.0,0.0,0.0,5.714285714285714
Miss Fear Factor,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.181818181818182
Miss Kenton,16,0.125,0.1875,0.4375,0.125,,,0.125,,0.08333333333333333,0.0,6.6875
Miss Luna,25,0.12,0.24,0.36,0.0,0.13636363636363635,0.13043478260869565,0.0,,0.15384615384615385,0.16666666666666666,6.24
Miss Singhsix,11,0.09090909090909091,0.5454545454545454,0.7272727272727273,,0.09090909090909091,0.2,0.0,,0.1111111111111111,0.0,3.6363636363636362
Miss With Attitude,15,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,6.333333333333333
Missamerica Bertie,24,0.041666666666666664,0.16666666666666666,0.16666666666666666,,0.041666666666666664,0.043478260869565216,0.0,,0.08333333333333333,0.0,7.708333333333333
Missunited,6,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,,,0.5,0.75,0.75,1.0,1.5
Moon Giant,14,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,,0.0,0.1111111111111111,0.0,0.08333333333333333,,6.928571428571429
Moraine,10,0.0,0.1,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,6.6
More Than Real,13,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.0,0.16666666666666666,0.0,0.18181818181818182,0.0,0.14285714285714285,0.0,7.076923076923077
More Than Sotka,13,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,,,0.09090909090909091,0.0,0.2,0.0,6.0
Morena,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,,5.625
Moth,14,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.18181818181818182,0.0,0.14285714285714285,,,0.125,0.0,7.0
Ms Louisett,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.285714285714286
Mumbai Rock,11,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.4,0.0,0.3,1.0,,0.375,0.0,5.818181818181818
Muravka,30,0.2,0.3,0.3,0.2222222222222222,0.0,0.0,0.2727272727272727,0.0,0.25,0.0,8.4
Muscovado,13,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,,0.3333333333333333,0.4,,0.5,,6.0
My Anguilla,14,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,,,,0.07142857142857142,0.0,0.5,6.642857142857143
My Fast One,12,0.16666666666666666,0.25,0.25,0.0,0.18181818181818182,0.2,0.0,,0.25,0.0,7.083333333333333
My Kitty,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.5
Mystical Star,15,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.16666666666666666,0.2,0.14285714285714285,0.0,0.25,0.0,6.866666666666666
Nahoodh,8,0.375,0.625,0.625,0.375,,0.42857142857142855,0.0,,0.42857142857142855,,3.375
Namaste's Wish,8,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375
Nannina,5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,6.4
Nantyglo,17,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0625,0.0,,0.058823529411764705,,0.0,,7.0
Natchez Trace,5,0.0,0.0,0.2,,0.0,0.0,0.0,,0.0,0.0,9.4
Neuquen,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,,,0.1111111111111111,,0.0,,5.666666666666667
Never Grow Old,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,,0.0,,0.0,0.0,7.111111111111111
Niagara Falls,5,0.2,0.2,0.2,,0.2,0.2,,,0.25,0.0,10.8
Night Visit,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0
Night and Day,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,5.2
Nikki's Choice,9,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.2857142857142857,,0.2222222222222222,,0.25,,5.444444444444445
Nimue,12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.1,0.08333333333333333,,,0.14285714285714285,0.0,7.666666666666667
Nokaze,61,0.26229508196721313,0.39344262295081966,0.4426229508196721,0.2564102564102564,0.2727272727272727,0.2727272727272727,0.2608695652173913,0.25,0.24489795918367346,0.75,5.672131147540983
Nomee,6,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.8,0.5,0.75,,0.75,,2.5
Nothing But Tom,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.2,,0.16666666666666666,,0.2,,6.166666666666667
Nothing to Wear,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,9.125
Noyelles,14,0.35714285714285715,0.42857142857142855,0.5,0.38461538461538464,0.0,0.3333333333333333,0.375,,0.38461538461538464,,4.214285714285714
Officer Allie,5,0.0,0.2,0.4,0.0,,0.0,0.0,,0.0,,6.2
Oleanda Avenue,7,0.0,0.0,0.42857142857142855,0.0,0.0,,0.0,,0.0,0.0,9.0
Orphea,8,0.5,0.5,0.625,,0.5,0.5,,,0.42857142857142855,1.0,4.125
Our Miss Jones,31,0.12903225806451613,0.22580645161290322,0.2903225806451613,0.0,0.13333333333333333,0.12903225806451613,,,0.08333333333333333,0.0,5.774193548387097
Out of Goodbyes,6,0.3333333333333333,0.5,0.5,,0.3333333333333333,,0.4,0.0,0.0,0.0,5.666666666666667
Overheard,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.2
Painted Woman,33,0.030303030303030304,0.06060606060606061,0.18181818181818182,,0.030303030303030304,0.041666666666666664,0.0,,0.043478260869565216,0.0,7.303030303030303
Palanca,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,0.0,0.25,,0.0,,7.714285714285714
Panmolle,10,0.1,0.2,0.2,0.125,0.0,,0.1,,0.1,,7.9
Pashmina,15,0.2,0.26666666666666666,0.5333333333333333,0.0,0.21428571428571427,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.0,6.8
Passion Du Coeur,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,,10.8
Patineuse,11,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,,0.09090909090909091,,,0.16666666666666666,0.0,8.181818181818182
Patricias Prospect,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.2,0.1111111111111111,,,0.0,0.0,8.0
Patti O'Rahy,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.6
Pennegale,15,0.13333333333333333,0.2,0.3333333333333333,,0.13333333333333333,0.13333333333333333,,,0.1111111111111111,0.0,6.466666666666667
Petaluma,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.333333333333334
Phiz,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
Pirika,33,0.12121212121212122,0.18181818181818182,0.3333333333333333,0.08,0.25,,0.15789473684210525,0.07142857142857142,0.12,0.0,6.696969696969697
Poetic Riches,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,,0.0,,7.333333333333333
Poinsettia,10,0.0,0.4,0.4,0.0,0.0,0.0,,,0.0,0.0,4.8
Polish Silk,19,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.0,0.05555555555555555,0.05263157894736842,,,0.07142857142857142,0.0,7.157894736842105
Politeness,11,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.1111111111111111,0.0,0.0,0.14285714285714285,,0.14285714285714285,,7.363636363636363
Praising,5,0.2,0.4,0.4,0.2,,0.0,0.25,,0.3333333333333333,,4.4
Pretty Girl,11,0.36363636363636365,0.5454545454545454,0.7272727272727273,,0.36363636363636365,0.36363636363636365,,,0.2857142857142857,0.5,3.5454545454545454
Princess Cammie,12,0.08333333333333333,0.25,0.3333333333333333,0.125,0.0,0.09090909090909091,0.0,,0.0,0.3333333333333333,5.75
Private Jet,9,0.2222222222222222,0.4444444444444444,0.4444444444444444,,0.2222222222222222,0.0,0.2857142857142857,,0.2857142857142857,0.0,4.888888888888889
Prize Informant,6,0.5,0.8333333333333334,0.8333333333333334,,0.5,,0.5,,0.6,,2.0
Profitability,13,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,,0.0,,0.0,0.0,6.0
Promise Me Silver,5,0.0,0.4,0.4,,0.0,0.0,0.0,,0.0,0.0,3.6
Purely Hot,8,0.125,0.125,0.125,0.0,0.14285714285714285,0.0,0.14285714285714285,,0.14285714285714285,,7.125
Pyrography,16,0.1875,0.3125,0.5,0.2,0.0,,0.21428571428571427,0.0,0.3333333333333333,0.0,6.0
Queen Beautyrest,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5
R Heat Lightning,8,0.0,0.125,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,9.375
Raging Atlantic,9,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.125,0.1111111111111111,,,0.14285714285714285,,6.555555555555555
Rahy Connection,18,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.05555555555555555,,,,0.05555555555555555,0.0,0.0,6.722222222222222
Ready To Lift,8,0.25,0.625,0.875,0.2857142857142857,0.0,0.25,,,0.2,0.5,2.75
Red Hot Tweet,13,0.23076923076923078,0.38461538461538464,0.46153846153846156,,0.23076923076923078,0.23076923076923078,,,0.2857142857142857,0.0,6.076923076923077
Refugio,14,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.07692307692307693,,0.07692307692307693,0.0,0.1,0.0,8.642857142857142
Reggae Rose,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.0,0.3333333333333333,,0.0,1.0,8.0
Reset In Blue,16,0.125,0.125,0.1875,0.13333333333333333,0.0,0.0,0.3333333333333333,,0.1111111111111111,,8.875
Restiadargent,30,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.06666666666666667,,0.07142857142857142,0.0,,0.1,0.0,6.066666666666666
Reunite,13,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.769230769230769
Ribbon Taffy,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2,0.14285714285714285,,,0.0,0.0,9.142857142857142
River Belle,19,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.2777777777777778,0.0,0.1111111111111111,0.2,0.6,0.2857142857142857,0.3333333333333333,6.368421052631579
River Cruise,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,7.833333333333333
River Serenade,19,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.1111111111111111,0.0,0.14285714285714285,0.0,,0.13333333333333333,0.0,5.0
Roly Poly,5,0.2,0.4,0.4,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.2,,6.8
Royal Card,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,,0.0,0.0,0.0,8.363636363636363
Royal Crystal,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,,0.14285714285714285,0.0,0.25,,0.0,1.0,10.0
Royal Majestic,8,0.125,0.125,0.125,0.0,0.25,,0.125,,0.2,,8.125
Royalesque,6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,8.166666666666666
Roz,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.285714285714286
Rubindy,9,0.1111111111111111,0.2222222222222222,0.4444444444444444,,0.1111111111111111,0.5,0.0,,0.0,,3.888888888888889
Runway Doll,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,,0.2222222222222222,0.125,1.0,,0.0,0.3333333333333333,3.111111111111111
Runway Model,5,0.2,0.2,0.2,,0.2,,0.2,,0.2,,6.8
Ruthian,21,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.14285714285714285,,0.14285714285714285,,,0.1875,,6.333333333333333
Ryans Charm,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.285714285714286
S. S. Miracle,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,13.2
Salvar,10,0.1,0.3,0.3,0.1,,0.1,,,0.1,,5.9
Sambuca Classica,9,0.0,0.0,0.1111111111111111,,0.0,0.0,0.0,0.0,0.0,0.0,6.555555555555555
Sant Elena,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.166666666666666
Santa Vindi,23,0.13043478260869565,0.17391304347826086,0.391304347826087,0.0,0.13636363636363635,0.13043478260869565,,,0.2,0.0,6.391304347826087
Satsuma,18,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.16666666666666666,,0.17647058823529413,0.0,,0.14285714285714285,0.0,6.944444444444445
Save Our Oceans,5,0.0,0.0,0.2,0.0,0.0,,0.0,,0.0,0.0,6.2
Scarlet Pimpernel,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,,0.0,0.0,8.333333333333334
Screen Goddess,25,0.16,0.28,0.28,0.0,0.16666666666666666,,0.10526315789473684,0.3333333333333333,0.13333333333333333,0.2,6.48
Screen Star,12,0.25,0.4166666666666667,0.5833333333333334,0.2727272727272727,0.0,,0.16666666666666666,0.3333333333333333,0.0,1.0,4.833333333333333
Sea Chanter,10,0.3,0.4,0.4,,0.3,0.3333333333333333,0.0,,0.5,0.0,6.0
Sea The Bloom,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.0
Seahawk Girl,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.6
Seal of Approval,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.875
Season Maker,15,0.3333333333333333,0.5333333333333333,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4,0.0,3.8
Sh Sh Shakin',7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9.285714285714286
She Hung the Moon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
She's Gonna Float,18,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.0,0.14285714285714285,0.05555555555555555,,,0.0,0.25,5.444444444444445
Shop Again,15,0.2,0.3333333333333333,0.4666666666666667,0.0,0.21428571428571427,,0.2727272727272727,0.0,0.18181818181818182,0.0,4.6
Shurakaa,6,0.3333333333333333,0.6666666666666666,0.8333333333333334,,0.3333333333333333,,0.3333333333333333,,0.5,,2.1666666666666665
Shwaimsa,6,0.5,0.6666666666666666,0.8333333333333334,,0.5,0.5,,,0.4,,2.5
Silar Rules,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.3333333333333333,,0.2857142857142857,,0.0,0.5,6.571428571428571
Silver Bean,5,0.2,0.8,1.0,,0.2,0.2,,,0.25,0.0,2.0
Sindy With an S,39,0.05128205128205128,0.1282051282051282,0.1794871794871795,0.0,0.05714285714285714,,0.0625,0.0,0.0,0.0,7.17948717948718
Sisheba,30,0.03333333333333333,0.16666666666666666,0.3,0.03333333333333333,,0.03333333333333333,,,0.038461538461538464,0.0,5.433333333333334
Sly Warrior,6,0.16666666666666666,0.5,0.8333333333333334,0.0,0.25,0.5,0.0,,0.25,0.0,3.1666666666666665
Smart Change,5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,8.0
Smart Surprise,5,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,5.2
Snapdragon,5,0.0,0.0,0.2,,0.0,,0.0,,0.0,0.0,6.6
Somethinaboutlaura,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.4
Song'n Dance,28,0.03571428571428571,0.2857142857142857,0.2857142857142857,0.0,0.038461538461538464,0.0,0.125,,0.0,0.2,6.0
Soul of Houdini,12,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.09090909090909091,0.0,0.1111111111111111,0.0,,0.125,,5.916666666666667
Sovereign Halo,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.888888888888889
Spanish Post,8,0.5,0.5,0.625,0.0,0.5714285714285714,0.5,,,0.3333333333333333,0.6666666666666666,6.125
Speedy Boarding,8,0.125,0.125,0.25,0.125,,,0.125,,0.0,,7.125
Speightstastic,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.5
Speightsy Heart,8,0.0,0.125,0.375,0.0,0.0,0.0,,,0.0,,5.5
Spirited Away,9,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.125,0.1111111111111111,,,0.0,,5.0
Spoken,16,0.1875,0.1875,0.25,0.1875,,0.2,0.0,,0.16666666666666666,0.0,7.8125
Spring,5,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,10.2
Squeeze,23,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.045454545454545456,0.0,0.0,0.06666666666666667,0.0,0.05263157894736842,0.0,7.0
Star Billing,8,0.125,0.25,0.375,0.0,0.14285714285714285,0.16666666666666666,0.0,,0.16666666666666666,0.0,8.875
Starlet's Sister,5,0.4,0.8,0.8,0.4,,,0.5,0.0,0.4,,2.2
Steel Courage,22,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.05555555555555555,0.0,0.0,0.05263157894736842,,0.05263157894736842,,7.409090909090909
Stopchargingmaria,20,0.1,0.1,0.25,0.25,0.0625,0.0,0.10526315789473684,,0.14285714285714285,0.0,6.2
Streaming,9,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,,0.0,0.0,7.111111111111111
Summer On the Lawn,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2,,0.14285714285714285,,0.25,0.0,6.428571428571429
Sumthingtotalkabt,6,0.16666666666666666,0.5,0.6666666666666666,,0.16666666666666666,0.16666666666666666,,,0.0,0.0,5.333333333333333
Sunshine for Life,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.4
Supreme,12,0.16666666666666666,0.3333333333333333,0.5,0.0,0.18181818181818182,0.18181818181818182,0.0,,0.2222222222222222,,7.0
Surround Sound,22,0.13636363636363635,0.18181818181818182,0.45454545454545453,,0.13636363636363635,,0.13636363636363635,,0.1875,0.0,5.954545454545454
Sweet Charity,7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,,,0.4,,4.285714285714286
Sweet Dreams Baby,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,,,0.0,0.2,0.14285714285714285,0.0,6.333333333333333
Sweet Saturday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Sweet Seventeen,7,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,,,0.0,0.0,6.0
Sweet Shirley Mae,10,0.1,0.2,0.3,,0.1,0.0,0.16666666666666666,0.0,0.14285714285714285,0.0,8.4
Sweet Talker,18,0.2222222222222222,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.25,0.0,0.2857142857142857,0.0,0.25,0.5,7.333333333333333
Sweet Tooth Sweety,10,0.1,0.3,0.3,,0.1,0.1111111111111111,0.0,,0.16666666666666666,0.0,5.5
Sweet Win,29,0.034482758620689655,0.10344827586206896,0.3793103448275862,0.0,0.05,0.0,0.045454545454545456,0.0,0.058823529411764705,0.0,6.068965517241379
Sweeter Still,20,0.1,0.25,0.3,0.10526315789473684,0.0,0.0,0.10526315789473684,,0.11764705882352941,0.0,6.95
Swinging,35,0.0,0.11428571428571428,0.22857142857142856,0.0,0.0,0.0,,0.0,0.0,0.0,7.4
Switcheroo,22,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.0,0.058823529411764705,0.0625,0.0,0.0,0.06666666666666667,0.0,6.318181818181818
